tweet_id,tweet_text,multi_label,binary_label,POS_tagging,cleanTweetTXT,tweet_length,Determiners_Count,Verbs_Count,Pronouns_Count,NominalVerbal_Count,URLs_Count,Noun_Count,Adverb_Count,Adjective_Count,Unknown_count,Interjection_count,PrePost_count
'501383127772954624',"180 dead in Nepal and India floods, thousands displaced http://t.co/eJiukLqH8x",human_damage,damage,"['180', '$', 'dead', 'A', 'in', 'P', 'Nepal', '^', 'and', '&', 'India', '^', 'floods', 'N', ',', ',', 'thousands', 'N', 'displaced', 'V', 'http://t.co/eJiukLqH8x', 'U']",dead nepal india floods thousands displaced,10,0,1,0,0,1,2,0,1,0,0,1
'501312611049541632',Many dead in Nepal and India floods. It's sham but do not build homes on flood planes  http://t.co/163rKSJz8E,human_damage,damage,"['Many', 'A', 'dead', 'A', 'in', 'P', 'Nepal', '^', 'and', '&', 'India', '^', 'floods', 'N', '.', ',', ""It's"", 'L', 'sham', 'N', 'but', '&', 'do', 'V', 'not', 'R', 'build', 'V', 'homes', 'N', 'on', 'P', 'flood', 'N', 'planes', 'N', 'http://t.co/163rKSJz8E', 'U']",many dead nepal india floods sham build homes flood planes,18,0,2,0,1,1,5,1,2,0,0,2
'501316960416968704',RT @dw_english: Dozens killed as monsoon floods ravage India and Nepal http://t.co/olp9HRNI2S,human_damage,damage,"['RT', '~', '@dw_english', '@', ':', '~', 'Dozens', 'N', 'killed', 'V', 'as', 'P', 'monsoon', 'N', 'floods', 'N', 'ravage', 'V', 'India', '^', 'and', '&', 'Nepal', '^', 'http://t.co/olp9HRNI2S', 'U']",dozens killed monsoon floods ravage india nepal,13,0,2,0,0,1,3,0,0,0,0,1
'501362575372587008',"#Government #UttarPradesh Hundreds dead as monsoon brings chaos to northern #India, #Nepal http://t.co/qllEyVFZWY",human_damage,damage,"['#Government', '#', '#UttarPradesh', '#', 'Hundreds', 'N', 'dead', 'A', 'as', 'P', 'monsoon', 'N', 'brings', 'V', 'chaos', 'N', 'to', 'P', 'northern', 'A', '#India', '#', ',', ',', '#Nepal', '#', 'http://t.co/qllEyVFZWY', 'U']",hundreds dead monsoon brings chaos northern,13,0,1,0,0,1,3,0,2,0,0,2
'501305348318195712',"#india #business : Nitish's native place, 13 districts of Bihar affected by flood: Four more districts includi... http://t.co/9WjkELt4xB",non_damage,non_damage,"['#india', '#', '#business', '#', ':', ',', ""Nitish's"", 'Z', 'native', 'A', 'place', 'N', ',', ',', '13', '$', 'districts', 'N', 'of', 'P', 'Bihar', '^', 'affected', 'V', 'by', 'P', 'flood', 'N', ':', ',', 'Four', '$', 'more', 'A', 'districts', 'N', 'includi', 'G', '...', '~', 'http://t.co/9WjkELt4xB', 'U']",nitish native place districts bihar affected flood districts,18,0,1,0,0,1,4,0,2,1,0,2
'499126118759157760',And all the #rivers in india should be #interlinked to #check the #flood @PMOIndia,non_damage,non_damage,"['And', '&', 'all', 'D', 'the', 'D', '#rivers', 'N', 'in', 'P', 'india', '^', 'should', 'V', 'be', 'V', '#interlinked', 'V', 'to', 'P', '#check', 'V', 'the', 'D', '#flood', 'N', '@PMOIndia', '@']",rivers india interlinked check flood,14,3,4,0,0,0,2,0,0,0,0,2
'498710734826512385',"State flood toll rises to 45, over 30 lakh affected - Times of India: The HinduState flood toll rises to 45, o... http://t.co/9Gf8LgwhNw",human_damage,damage,"['State', 'N', 'flood', 'N', 'toll', 'N', 'rises', 'V', 'to', 'P', '45', '$', ',', ',', 'over', 'P', '30', '$', 'lakh', 'N', 'affected', 'V', '-', ',', 'Times', 'N', 'of', 'P', 'India', '^', ':', ',', 'The', 'D', 'HinduState', '^', 'flood', 'N', 'toll', 'N', 'rises', 'V', 'to', 'P', '45', '$', ',', ',', 'o', 'G', '...', '~', 'http://t.co/9Gf8LgwhNw', 'U']",state flood toll rises lakh affected times india hindustate flood toll rises,23,1,3,0,0,1,7,0,0,1,0,4
'501273021873545217',DTN Indonesia: Many dead in Nepal and India floods: At least 160 people are reported to have been killed in fl... http://t.co/MzB0MvD5uT,human_damage,damage,"['DTN', '^', 'Indonesia', '^', ':', ',', 'Many', 'A', 'dead', 'A', 'in', 'P', 'Nepal', '^', 'and', '&', 'India', '^', 'floods', 'N', ':', ',', 'At', 'P', 'least', 'A', '160', '$', 'people', 'N', 'are', 'V', 'reported', 'V', 'to', 'P', 'have', 'V', 'been', 'V', 'killed', 'V', 'in', 'P', 'fl', 'G', '...', '~', 'http://t.co/MzB0MvD5uT', 'U']",dtn indonesia many dead nepal india floods least people reported killed,23,0,5,0,0,1,2,0,3,1,0,4
'501330890476494848',World News: Scores Killed in Flooding in Nepal and India http://t.co/hqmNmDWShU,human_damage,damage,"['World', '^', 'News', '^', ':', ',', 'Scores', 'V', 'Killed', 'V', 'in', 'P', 'Flooding', 'V', 'in', 'P', 'Nepal', '^', 'and', '&', 'India', '^', 'http://t.co/hqmNmDWShU', 'U']",world news scores killed flooding nepal india,11,0,3,0,0,1,0,0,0,0,0,2
'501324206832091136',"#natsec Monsoon floods in Nepal and India cause 180 deaths, maroon villages, sweep away straw huts http://t.co/zb3VIL0Pzw",human_damage,damage,"['#natsec', '#', 'Monsoon', '^', 'floods', 'N', 'in', 'P', 'Nepal', '^', 'and', '&', 'India', '^', 'cause', 'P', '180', '$', 'deaths', 'N', ',', ',', 'maroon', 'A', 'villages', 'N', ',', ',', 'sweep', 'N', 'away', 'R', 'straw', 'N', 'huts', 'N', 'http://t.co/zb3VIL0Pzw', 'U']",monsoon floods nepal india cause deaths maroon villages sweep away straw huts,17,0,0,0,0,1,6,1,1,0,0,2
'501315959827595264',DEUTSCHE WELLE: Dozens killed as monsoon floods ravage India and Nepal http://t.co/SPppCqQe4S,human_damage,damage,"['DEUTSCHE', '^', 'WELLE', '^', ':', ',', 'Dozens', 'N', 'killed', 'V', 'as', 'P', 'monsoon', 'N', 'floods', 'N', 'ravage', 'V', 'India', '^', 'and', '&', 'Nepal', '^', 'http://t.co/SPppCqQe4S', 'U']",deutsche welle dozens killed monsoon floods ravage india nepal,12,0,2,0,0,1,3,0,0,0,0,1
'501263719931084800',RT @ukfloodtweets: #floods #ukfloods - Many dead in Nepal and India floods: At least 160 people are reported to have been killed ... http:/…,human_damage,damage,"['RT', '~', '@ukfloodtweets', '@', ':', '~', '#floods', '#', '#ukfloods', '#', '-', ',', 'Many', 'A', 'dead', 'A', 'in', 'P', 'Nepal', '^', 'and', '&', 'India', '^', 'floods', 'N', ':', ',', 'At', 'P', 'least', 'A', '160', '$', 'people', 'N', 'are', 'V', 'reported', 'V', 'to', 'P', 'have', 'V', 'been', 'V', 'killed', 'V', '...', ',', 'http', 'U', ':/', 'E', '…', 'E']",many dead nepal india floods least people reported killed,25,0,5,0,0,1,2,0,3,0,0,3
'499163704559411200',Floods claim 45 lives in India | The CSS Point Blog [Official]  NEW DELHI: Flooding in eastern India has killed... http://t.co/VB9WMTQgwp,human_damage,damage,"['Floods', 'N', 'claim', 'V', '45', '$', 'lives', 'N', 'in', 'P', 'India', '^', '|', 'G', 'The', 'D', 'CSS', '^', 'Point', 'N', 'Blog', 'N', '[', ',', 'Official', 'A', ']', ',', 'NEW', 'A', 'DELHI', '^', ':', ',', 'Flooding', 'V', 'in', 'P', 'eastern', '^', 'India', '^', 'has', 'V', 'killed', 'V', '...', ',', 'http://t.co/VB9WMTQgwp', 'U']",floods claim lives india css point blog official new delhi flooding eastern india killed,21,1,4,0,0,1,4,0,2,1,0,2
'499114035829551105',After Flood Relief Camp at Atthagarh with GREEN Thinkers India team.. It's an awesome feeling — feeling relaxed,non_damage,non_damage,"['After', 'P', 'Flood', '^', 'Relief', '^', 'Camp', '^', 'at', 'P', 'Atthagarh', '^', 'with', 'P', 'GREEN', 'A', 'Thinkers', 'N', 'India', '^', 'team', 'N', '..', ',', ""It's"", 'L', 'an', 'D', 'awesome', 'A', 'feeling', 'V', '—', ',', 'feeling', 'V', 'relaxed', 'A']",flood relief camp atthagarh green thinkers india team awesome feeling feeling relaxed,17,1,2,0,1,0,2,0,3,0,0,3
'501227594230943744',"#News North India floods: 12 NDRF teams sent to Bihar, 4 to UP: Rising water levels in the riv... http://t.co/IaWXJ8CBO9 #TeamFollowBack",non_damage,non_damage,"['#News', '#', 'North', '^', 'India', '^', 'floods', 'N', ':', ',', '12', '$', 'NDRF', '^', 'teams', 'N', 'sent', 'V', 'to', 'P', 'Bihar', '^', ',', ',', '4', '$', 'to', 'P', 'UP', 'T', ':', ',', 'Rising', 'V', 'water', 'N', 'levels', 'N', 'in', 'P', 'the', 'D', 'riv', 'G', '...', '~', 'http://t.co/IaWXJ8CBO9', 'U', '#TeamFollowBack', '#']",north india floods ndrf teams sent bihar rising water levels,22,1,2,0,0,1,4,0,0,1,0,3
'501094761819013121',RT @EI_Climate: #climate Floods submerge cane fields in North India: Reuters http://t.co/WavbLpX6xl Heavy monsoon rains in India have cause…,infrastructure_damage,damage,"['RT', '~', '@EI_Climate', '@', ':', '~', '#climate', 'N', 'Floods', 'N', 'submerge', 'N', 'cane', 'N', 'fields', 'N', 'in', 'P', 'North', '^', 'India', '^', ':', ',', 'Reuters', '^', 'http://t.co/WavbLpX6xl', 'U', 'Heavy', 'A', 'monsoon', 'N', 'rains', 'V', 'in', 'P', 'India', '^', 'have', 'V', 'cause', 'P', '…', ',']",climate floods submerge cane fields north india reuters heavy monsoon rains india cause,20,0,2,0,0,1,6,0,1,0,0,3
'498567674080006144',"India: Odisha flood toll rises to 45, water level goes down  Source: Times of India  Country: India  PTI | Aug 1... http://t.co/MyKEOyn92X",human_damage,damage,"['India', '^', ':', ',', 'Odisha', '^', 'flood', 'N', 'toll', 'N', 'rises', 'V', 'to', 'P', '45', '$', ',', ',', 'water', 'N', 'level', 'N', 'goes', 'V', 'down', 'T', 'Source', 'N', ':', ',', 'Times', 'N', 'of', 'P', 'India', '^', 'Country', 'N', ':', ',', 'India', '^', 'PTI', '^', '|', 'G', 'Aug', '^', '1', '$', '...', ',', 'http://t.co/MyKEOyn92X', 'U']",india odisha flood toll rises water level goes source times india country india pti aug,22,0,2,0,0,1,7,0,0,1,0,2
'501288421541679104',"#fb Deadly monsoon hits India, Nepal: Dozens of people have been killed in flooding in northern and east... http://t.co/FcalnHpyNz #news",human_damage,damage,"['#fb', '#', 'Deadly', 'A', 'monsoon', 'N', 'hits', 'V', 'India', '^', ',', ',', 'Nepal', '^', ':', ',', 'Dozens', 'N', 'of', 'P', 'people', 'N', 'have', 'V', 'been', 'V', 'killed', 'V', 'in', 'P', 'flooding', 'V', 'in', 'P', 'northern', 'A', 'and', '&', 'east', 'A', '...', ',', 'http://t.co/FcalnHpyNz', 'U', '#news', '#']",deadly monsoon hits india nepal dozens people killed flooding northern east,20,0,5,0,0,1,3,0,3,0,0,3
'501335672804765697',[#NYtimes] Scores Killed in Flooding in Nepal and India http://t.co/AxxU2sF951 [#Luisito2402],human_damage,damage,"['[', ',', '#NYtimes', '#', ']', ',', 'Scores', 'V', 'Killed', 'V', 'in', 'P', 'Flooding', 'V', 'in', 'P', 'Nepal', '^', 'and', '&', 'India', '^', 'http://t.co/AxxU2sF951', 'U', '[', ',', '#Luisito2402', '#', ']', ',']",scores killed flooding nepal india,11,0,3,0,0,1,0,0,0,0,0,2
'501335760931274753',"@MarioEntertaime Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been damaged and roughly ...  @marioentertaime",human_damage,damage,"['@MarioEntertaime', '@', 'Scores', 'V', 'Killed', 'V', 'in', 'P', 'Flooding', 'V', 'in', 'P', 'Nepal', '^', 'and', '&', 'India', '^', ':', ',', 'More', 'A', 'than', 'P', '11,000', '$', 'homes', 'N', 'have', 'V', 'been', 'V', 'damaged', 'V', 'and', '&', 'roughly', 'R', '...', ',', '@marioentertaime', '@']",scores killed flooding nepal india homes damaged roughly,19,0,6,0,0,0,1,1,1,0,0,3
'501279030818381824',"All India News- Flood situation grim in UP, Bihar, Assam - Flood situation grim in UP, Bihar, Assam http://t.co/i9p29BxDad",non_damage,non_damage,"['All', 'D', 'India', '^', 'News-', 'N', 'Flood', 'N', 'situation', 'N', 'grim', 'A', 'in', 'P', 'UP', 'N', ',', ',', 'Bihar', '^', ',', ',', 'Assam', '^', '-', ',', 'Flood', '^', 'situation', 'N', 'grim', 'A', 'in', 'P', 'UP', 'N', ',', ',', 'Bihar', '^', ',', ',', 'Assam', '^', 'http://t.co/i9p29BxDad', 'U']",india news flood situation grim bihar assam flood situation grim bihar assam,18,1,0,0,0,1,6,0,2,0,0,2
'501279017216245760',New: Many dead in Nepal and India floods http://t.co/nrMMcvTOHi #FOLLOW #NEWS #BBC world_latest world_latest,human_damage,damage,"['New', 'A', ':', ',', 'Many', 'A', 'dead', 'A', 'in', 'P', 'Nepal', '^', 'and', '&', 'India', '^', 'floods', 'N', 'http://t.co/nrMMcvTOHi', 'U', '#FOLLOW', '#', '#NEWS', '#', '#BBC', '#', 'world_latest', 'N', 'world_latest', 'N']",new many dead nepal india floods world latest world latest,14,0,0,0,0,1,3,0,3,0,0,1
'501386551172268033',"Hundreds Dead as Monsoon Brings Chaos to Northern India, Nepal #Conspiracytheories http://t.co/qguvIq426d",human_damage,damage,"['Hundreds', 'N', 'Dead', 'A', 'as', 'P', 'Monsoon', '^', 'Brings', 'V', 'Chaos', 'N', 'to', 'P', 'Northern', '^', 'India', '^', ',', ',', 'Nepal', '^', '#Conspiracytheories', '#', 'http://t.co/qguvIq426d', 'U']",hundreds dead monsoon brings chaos northern india nepal,12,0,1,0,0,1,2,0,1,0,0,2
'501368948404006912',#Nepal | Disease Outbreak Feared In Flood-Affected Areas Of Nepal And India As Death Toll Rises http://t.co/GGT3IQlYBy,non_damage,non_damage,"['#Nepal', '#', '|', 'G', 'Disease', 'N', 'Outbreak', 'N', 'Feared', 'V', 'In', 'P', 'Flood-Affected', '^', 'Areas', 'N', 'Of', 'P', 'Nepal', '^', 'And', '&', 'India', '^', 'As', 'P', 'Death', 'N', 'Toll', 'N', 'Rises', 'N', 'http://t.co/GGT3IQlYBy', 'U']",disease outbreak feared flood affected areas nepal india death toll rises,17,0,1,0,0,1,6,0,0,1,0,3
'501386099126566913',"#news #media #GOP #i Hundreds Dead as Monsoon Brings Chaos to Northern India, Nepal: Heav... http://t.co/DR46TYSOOa #libertarian #usa #W",human_damage,damage,"['#news', '#', '#media', '#', '#GOP', '#', '#i', '#', 'Hundreds', 'N', 'Dead', 'A', 'as', 'P', 'Monsoon', '^', 'Brings', 'V', 'Chaos', 'N', 'to', 'P', 'Northern', '^', 'India', '^', ',', ',', 'Nepal', '^', ':', ',', 'Heav', 'G', '...', '~', 'http://t.co/DR46TYSOOa', 'U', '#libertarian', '#', '#usa', '#', '#W', '#']",hundreds dead monsoon brings chaos northern india nepal,20,0,1,0,0,1,2,0,1,1,0,2
'501355548827480064',"Check out this article from @FOXNews. 180 dead as floods wash away homes in Nepal, India: http://t.co/4ROXM0EhGb",human_damage,damage,"['Check', 'V', 'out', 'T', 'this', 'D', 'article', 'N', 'from', 'P', '@FOXNews', '@', '.', ',', '180', '$', 'dead', 'A', 'as', 'P', 'floods', 'N', 'wash', 'V', 'away', 'R', 'homes', 'N', 'in', 'P', 'Nepal', '^', ',', ',', 'India', '^', ':', ',', 'http://t.co/4ROXM0EhGb', 'U']",check article dead floods wash away homes nepal india,17,1,2,0,0,1,3,1,1,0,0,3
'501323810352545792',"Monsoon floods in Nepal and India cause 180 deaths, maroon ... - http://t.co/fiMDUkWX3O http://t.co/vQ1cBYFuLw",human_damage,damage,"['Monsoon', '^', 'floods', 'N', 'in', 'P', 'Nepal', '^', 'and', '&', 'India', '^', 'cause', 'P', '180', '$', 'deaths', 'N', ',', ',', 'maroon', 'A', '...', ',', '-', ',', 'http://t.co/fiMDUkWX3O', 'U', 'http://t.co/vQ1cBYFuLw', 'U']",monsoon floods nepal india cause deaths maroon,12,0,0,0,0,2,2,0,1,0,0,2
'501261043004235776',#News Many dead in Nepal and India floods http://t.co/EAjE2pFBzo #World #usa,human_damage,damage,"['#News', '#', 'Many', 'A', 'dead', 'A', 'in', 'P', 'Nepal', '^', 'and', '&', 'India', '^', 'floods', 'N', 'http://t.co/EAjE2pFBzo', 'U', '#World', '#', '#usa', '#']",many dead nepal india floods,11,0,0,0,0,1,1,0,2,0,0,1
'501373921380544512',"""@cnnbrk: Dozens killed in flooding in northern and eastern India. http://t.co/n0aY0de3Ge"" UGH! This is where our priest has gone home to😢",human_damage,damage,"['""', ',', '@cnnbrk', '@', ':', '~', 'Dozens', 'N', 'killed', 'V', 'in', 'P', 'flooding', 'V', 'in', 'P', 'northern', 'A', 'and', '&', 'eastern', '^', 'India', '^', '.', ',', 'http://t.co/n0aY0de3Ge', 'U', '""', ',', 'UGH', '!', '!', ',', 'This', 'O', 'is', 'V', 'where', 'R', 'our', 'D', 'priest', 'N', 'has', 'V', 'gone', 'V', 'home', 'N', 'to😢', 'G']",dozens killed flooding northern eastern india ugh priest gone home,22,1,5,1,0,1,3,1,1,1,1,2
'501385508506062848',Bihar 21 of a family killed as train hits auto http://t.co/88vhWNYhca #IndiaNews,human_damage,damage,"['Bihar', '^', '21', '$', 'of', 'P', 'a', 'D', 'family', 'N', 'killed', 'V', 'as', 'P', 'train', 'N', 'hits', 'V', 'auto', 'A', 'http://t.co/88vhWNYhca', 'U', '#IndiaNews', '#']",bihar family killed train hits auto,12,1,2,0,0,1,2,0,1,0,0,2
'501089506724814848',"Nepal flood-landslide kills 62, India announces Rs 3 crore relief assistance – Economic Times #World http://t.co/6GT4O3jzzp",human_damage,damage,"['Nepal', '^', 'flood-landslide', 'N', 'kills', 'V', '62', '$', ',', ',', 'India', '^', 'announces', 'V', 'Rs', '^', '3', '$', 'crore', 'N', 'relief', 'N', 'assistance', 'N', '–', ',', 'Economic', '^', 'Times', '^', '#World', '^', 'http://t.co/6GT4O3jzzp', 'U']",nepal flood landslide kills india announces crore relief assistance economic times world,15,0,2,0,0,1,4,0,0,0,0,0
'499082993130938369',#OdishaFloods kills 45 http://t.co/h4o3jCNbCt #Odisha #floods #Indians #FloodingProblems #flood2014,human_damage,damage,"['#OdishaFloods', '#', 'kills', 'V', '45', '$', 'http://t.co/h4o3jCNbCt', 'U', '#Odisha', '#', '#floods', '#', '#Indians', '#', '#FloodingProblems', '#', '#flood2014', '#']",kills,9,0,1,0,0,1,0,0,0,0,0,0
'501298549557321729',"Hundreds dead as monsoon brings chaos to northern India, Nepal http://t.co/NALrVNcM12 #worldnews",human_damage,damage,"['Hundreds', 'N', 'dead', 'A', 'as', 'P', 'monsoon', 'N', 'brings', 'V', 'chaos', 'N', 'to', 'P', 'northern', 'A', 'India', '^', ',', ',', 'Nepal', '^', 'http://t.co/NALrVNcM12', 'U', '#worldnews', '#']",hundreds dead monsoon brings chaos northern india nepal,12,0,1,0,0,1,3,0,2,0,0,2
'498824466940833792',"Floods claim 45 lives in Odisha, 4.8 L people affected http://t.co/sRMVq7MA88 #india",human_damage,damage,"['Floods', 'N', 'claim', 'V', '45', '$', 'lives', 'N', 'in', 'P', 'Odisha', '^', ',', ',', '4.8', '$', 'L', 'N', 'people', 'N', 'affected', 'V', 'http://t.co/sRMVq7MA88', 'U', '#india', '#']",floods claim lives odisha people affected,12,0,2,0,0,1,4,0,0,0,0,1
'501322376580444160',"180 dead as floods wash away homes in Nepal, India - AP News http://t.co/xE5YxW6SGJ",human_damage,damage,"['180', '$', 'dead', 'A', 'as', 'P', 'floods', 'N', 'wash', 'V', 'away', 'R', 'homes', 'N', 'in', 'P', 'Nepal', '^', ',', ',', 'India', '^', '-', ',', 'AP', '^', 'News', '^', 'http://t.co/xE5YxW6SGJ', 'U']",dead floods wash away homes nepal india news,13,0,1,0,0,1,2,1,1,0,0,2
'501289343781068801',"#followtrain Deadly monsoon hits India, Nepal: Dozens of people have been killed in flooding in nort... http://t.co/Wejb6X6IWz #weedlord",human_damage,damage,"['#followtrain', '#', 'Deadly', 'A', 'monsoon', 'N', 'hits', 'V', 'India', '^', ',', ',', 'Nepal', '^', ':', ',', 'Dozens', 'N', 'of', 'P', 'people', 'N', 'have', 'V', 'been', 'V', 'killed', 'V', 'in', 'P', 'flooding', 'V', 'in', 'P', 'nort', 'G', '...', '~', 'http://t.co/Wejb6X6IWz', 'U', '#weedlord', '#']",deadly monsoon hits india nepal dozens people killed flooding,19,0,5,0,0,1,3,0,1,1,0,3
'501245799175446528',Girl shot dead by father in UP for marrying against his wishes. Fathers killing their own daughters. Welcome to India.,non_damage,non_damage,"['Girl', 'N', 'shot', 'N', 'dead', 'A', 'by', 'P', 'father', 'N', 'in', 'P', 'UP', 'N', 'for', 'P', 'marrying', 'V', 'against', 'P', 'his', 'D', 'wishes', 'N', '.', ',', 'Fathers', '^', 'killing', 'V', 'their', 'D', 'own', 'A', 'daughters', 'N', '.', ',', 'Welcome', 'V', 'to', 'P', 'India', '^', '.', ',']",girl shot dead father marrying wishes fathers killing daughters welcome india,20,2,3,0,0,0,6,0,2,0,0,5
'501271659664273410',#america #usa #news Many dead in Nepal and India floods: At least 160 people are reported to have been killed ...  http://t.co/PQsiQtbOe5,human_damage,damage,"['#america', '#', '#usa', '#', '#news', '#', 'Many', 'A', 'dead', 'A', 'in', 'P', 'Nepal', '^', 'and', '&', 'India', '^', 'floods', 'N', ':', ',', 'At', 'P', 'least', 'A', '160', '$', 'people', 'N', 'are', 'V', 'reported', 'V', 'to', 'P', 'have', 'V', 'been', 'V', 'killed', 'V', '...', ',', 'http://t.co/PQsiQtbOe5', 'U']",many dead nepal india floods least people reported killed,21,0,5,0,0,1,2,0,3,0,0,3
'501335923150188544',Nothing. Same case in Assam.  RT @ChandrusWeb what is NDRF doing? RT @HeadlinesIndia: Army alerted as floods wreck havoc in UP,non_damage,non_damage,"['Nothing', 'N', '.', ',', 'Same', 'A', 'case', 'N', 'in', 'P', 'Assam', '^', '.', ',', 'RT', '~', '@ChandrusWeb', '@', 'what', 'O', 'is', 'V', 'NDRF', '^', 'doing', 'V', '?', ',', 'RT', '~', '@HeadlinesIndia', '@', ':', '~', 'Army', 'N', 'alerted', 'V', 'as', 'P', 'floods', 'N', 'wreck', 'N', 'havoc', 'N', 'in', 'P', 'UP', 'T']",nothing case assam ndrf army alerted floods wreck havoc,22,0,3,1,0,0,6,0,1,0,0,3
'501294079536533504',"Hundreds dead as monsoon brings chaos to northern India, Nepal via /r/worldnews http://t.co/PFiLI6DF83",human_damage,damage,"['Hundreds', 'N', 'dead', 'A', 'as', 'P', 'monsoon', 'N', 'brings', 'V', 'chaos', 'N', 'to', 'P', 'northern', 'A', 'India', '^', ',', ',', 'Nepal', '^', 'via', 'P', '/r/worldnews', 'V', 'http://t.co/PFiLI6DF83', 'U']",hundreds dead monsoon brings chaos northern india nepal via worldnews,13,0,2,0,0,1,3,0,2,0,0,3
'501355478199185408',00s dead as monsoon brings chaos 2 northern #India #Nepal  #government #UttarPradesh,human_damage,damage,"['00s', '$', 'dead', 'A', 'as', 'P', 'monsoon', 'N', 'brings', 'V', 'chaos', 'N', '2', 'P', 'northern', 'A', '#India', '#', '#Nepal', '#', '#government', '#', '#UttarPradesh', '#']",dead monsoon brings chaos northern,12,0,1,0,0,0,2,0,2,0,0,2
'501150208391012352',"#TOI #NewsINDIA UP floods kill 28, Centre calls it 'unprecedented': Flood fury continued u... http://t.co/VQlwl1PBWO #Follow #FollowBack",human_damage,damage,"['#TOI', '#', '#NewsINDIA', '#', 'UP', 'T', 'floods', 'N', 'kill', 'V', '28', '$', ',', ',', 'Centre', '^', 'calls', 'V', 'it', 'O', ""'"", ',', 'unprecedented', 'A', ""'"", ',', ':', ',', 'Flood', '^', 'fury', 'N', 'continued', 'V', 'u', 'O', '...', ',', 'http://t.co/VQlwl1PBWO', 'U', '#Follow', '#', '#FollowBack', '#']",floods kill centre calls unprecedented flood fury continued,17,0,3,2,0,1,2,0,1,0,0,0
'501127494607851520',"For monks to show up from India, with people from Middle east giving advice on how to handle tear gas, to people in UK joining in",non_damage,non_damage,"['For', 'P', 'monks', 'N', 'to', 'P', 'show', 'V', 'up', 'T', 'from', 'P', 'India', '^', ',', ',', 'with', 'P', 'people', 'N', 'from', 'P', 'Middle', '^', 'east', '^', 'giving', 'V', 'advice', 'N', 'on', 'P', 'how', 'R', 'to', 'P', 'handle', 'V', 'tear', 'N', 'gas', 'N', ',', ',', 'to', 'P', 'people', 'N', 'in', 'P', 'UK', '^', 'joining', 'V', 'in', 'P']",monks show india people middle east giving advice handle tear gas people joining,26,0,4,0,0,0,6,1,0,0,0,10
'501048125671223296',"@timesnow Good.Show humanity by contributing to PM national relief fund meant for drought,flood,rail&amp;road/fire accidents victims in India.",non_damage,non_damage,"['@timesnow', '@', 'Good', 'A', '.', ',', 'Show', 'N', 'humanity', 'N', 'by', 'P', 'contributing', 'V', 'to', 'P', 'PM', 'N', 'national', 'N', 'relief', 'N', 'fund', 'N', 'meant', 'V', 'for', 'P', 'drought', 'N', ',', ',', 'flood', 'N', ',', ',', 'rail&road/fire', 'N', 'accidents', 'N', 'victims', 'N', 'in', 'P', 'India', '^', '.', ',']",good show humanity contributing national relief fund meant drought flood rail road fire accidents victims india,20,0,2,0,0,0,11,0,1,0,0,4
'501381693182603265',"Hundreds Dead as Monsoon Brings Chaos to Northern India, Nepal http://t.co/LIYqjlNCYh #Truth #InfoWars",human_damage,damage,"['Hundreds', 'N', 'Dead', 'A', 'as', 'P', 'Monsoon', '^', 'Brings', 'V', 'Chaos', 'N', 'to', 'P', 'Northern', '^', 'India', '^', ',', ',', 'Nepal', '^', 'http://t.co/LIYqjlNCYh', 'U', '#Truth', '#', '#InfoWars', '#']",hundreds dead monsoon brings chaos northern india nepal,13,0,1,0,0,1,2,0,1,0,0,2
'501260519370543105',http://t.co/XJejnlC1gv Many dead in Nepal and India floods  #ff #obama #un #food,human_damage,damage,"['http://t.co/XJejnlC1gv', 'U', 'Many', 'A', 'dead', 'A', 'in', 'P', 'Nepal', '^', 'and', '&', 'India', '^', 'floods', 'N', '#ff', '#', '#obama', '#', '#un', '#', '#food', '#']",many dead nepal india floods,12,0,0,0,0,1,1,0,2,0,0,1
'501293047708393472',RT @StJohnsGeogers: Many dead in Nepal and India floods http://t.co/Mh8zvgq1at,human_damage,damage,"['RT', '~', '@StJohnsGeogers', '@', ':', '~', 'Many', 'A', 'dead', 'A', 'in', 'P', 'Nepal', '^', 'and', '&', 'India', '^', 'floods', 'N', 'http://t.co/Mh8zvgq1at', 'U']",many dead nepal india floods,11,0,0,0,0,1,1,0,2,0,0,1
'501299067444412416',"naija campus gossip Deadly monsoon hits India, Nepal: Dozens of people have been killed in flooding in norther... http://t.co/2HJQVeHdS8",human_damage,damage,"['naija', '^', 'campus', 'N', 'gossip', 'N', 'Deadly', 'A', 'monsoon', 'N', 'hits', 'V', 'India', '^', ',', ',', 'Nepal', '^', ':', ',', 'Dozens', 'N', 'of', 'P', 'people', 'N', 'have', 'V', 'been', 'V', 'killed', 'V', 'in', 'P', 'flooding', 'V', 'in', 'P', 'norther', '^', '...', ',', 'http://t.co/2HJQVeHdS8', 'U']",naija campus gossip deadly monsoon hits india nepal dozens people killed flooding norther,19,0,5,0,0,1,5,0,1,0,0,3
